Radisson,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.4,6.0,1.0
Hagerstown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.1,17.0,1.0
Northampton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
LEGGETT,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.4,48.0,1.0
Rochester Near-road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.6,48.0,1.0
Richmond City Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.0,21.0,1.0
Belleville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.8,24.0,1.0
PITTAGCT,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.5,40.0,1.0
Arendtsville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.7,36.0,1.0
SHIRLEY PLANTATION,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
Pinnacle State Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Senneterre,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.8,8.0,1.0
Carlisle,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.5,52.0,2.0
Northern VA Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.3,22.0,1.0
Rockville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
RIVER_Terrace,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
DCNearRoad,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
HU-Beltsville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Harrisburg,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
Howard County Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.5,31.0,1.0
York,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.6,19.0,1.0
Padonia,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
Lake Montebello,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.3,22.0,1.0
Kingston,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.8,24.0,1.0
Edgewood,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.9,20.0,1.0
Lancaster,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
Horn Point,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.1,13.0,1.0
Lancaster DW,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.3,51.0,2.0
E Syracuse,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
Parc de la Gatineau - La Pêche,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
Reading Airport,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.0,38.0,1.0
Fair Hill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
Millington,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.4,14.0,1.0
New Garden,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
LUMS 2,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Gatineau - Hull,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.4,23.0,1.0
Ottawa,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
Scranton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.5,31.0,1.0
SEAFORD,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
Rte 9 Del. City,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
MLK,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.6,28.0,1.0
KILLENS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.3,22.0,1.0
Allentown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.2,38.0,1.0
Mont-Saint-Michel,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.3,18.0,1.0
Marcus Hook,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.6,28.0,1.0
Chester,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.9,25.0,1.0
Freemansburg,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.2,34.0,1.0
Norristown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.7,24.0,1.0
Utica,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
RIT,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
FAB,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Camden Spruce St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.6,28.0,1.0
Millville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
TOR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.9,33.0,1.0
Saint-Faustin-Lac-Carré,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
Brigantine,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
Saint-Anicet,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.4,18.0,1.0
Fresh Kills,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
Toms River,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.3,5.0,1.0
Paterson,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Port Richmond,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
Jersey City FH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.7,15.0,1.0
Union City High School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Rockland Cty,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.0,42.0,1.0
Bklyn - PS 314,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.8,24.0,1.0
Newburgh,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.0,38.0,1.0
Fort Lee Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.5,15.0,1.0
CCNY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Manhattan/IS143,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.9,45.0,1.0
Sainte-Anne-de-Bellevue,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.2,18.0,1.0
Bklyn - PS274,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
Morrisania,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.2,38.0,1.0
Maspeth,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.1,34.0,1.0
Bronx - IS74,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Whiteface Mtn,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.4,18.0,1.0
Queens,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Queens Near-road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
White Plains,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.2,38.0,1.0
Laval - Chomedey,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.1,34.0,1.0
Aéroport de Montréal 1,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.3,18.0,1.0
Duncan,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.6,36.0,1.0
Terrebonne - Parc Vaillant,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.8,33.0,1.0
Caserne 17,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
Eisenhower Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.7,32.0,1.0
York-Roberval,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.6,40.0,1.0
Rivière-des-Prairies,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
Molson,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.2,26.0,1.0
St-Dominique,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.0,25.0,1.0
Hochelaga,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.7,36.0,1.0
Saint-Jean-Baptiste,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.3,47.0,1.0
Longueuil,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.2,43.0,1.0
Brossard - Parc Sorbonne,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
Saint-Simon,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Saint-Jean-sur-Richelieu - L'Acadie,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.5,44.0,1.0
Bennington,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.0,25.0,1.0
PittsfieldES,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.2,30.0,1.0
Burlington,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
NorthAdams,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.6,48.0,1.0
Holtsville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.6,36.0,1.0
RUTLAND,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
Charette,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.8,45.0,1.0
Underhill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Rés. Faun. Ashuapmushuan - Pémonka,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.8,33.0,1.0
Shawinigan - Saint-Marc,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,15.2,58.0,2.0
Granby - Parc Poitevin,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Saint-Zéphirin-de-Courval,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.9,33.0,1.0
Greenfield,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.9,50.0,1.0
SPRINGFIELDSP,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.5,35.0,1.0
CHICOPEE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
Trois-Rivières - École MEES,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.8,33.0,1.0
Drummondville - Stade Jacques-Desautels,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Bécancour,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.2,13.0,1.0
Keene,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,17.6,63.0,2.0
Deschambault,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.8,28.0,1.0
Tingwick,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Worcester,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.0,38.0,1.0
W Greenwich,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Laconia,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.6,40.0,1.0
Narragansett,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.7,24.0,1.0
CCRI Providence,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.1,30.0,1.0
Québec - École Les Primevères,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,16.8,61.0,2.0
E Providence,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.7,32.0,1.0
ChelmsfordNR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.0,46.0,1.0
La Patrie - Ditton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
Québec - Vieux-Limoilou,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.8,37.0,1.0
Saguenay - Parc Powell,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Fall River,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
Lévis - Parc Georges Maranda,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.2,26.0,1.0
Haverhill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,13.1,53.0,2.0
BOSTON-KENMORE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.0,38.0,1.0
Boston-Von Hillern,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.7,40.0,1.0
Saguenay - UQAC,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
Chelsea HP,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.7,40.0,1.0
Brockton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.1,34.0,1.0
LYNN,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.4,35.0,1.0
WeymouthFR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.1,34.0,1.0
Saint-Hilaire-de-Dorset,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Rumford,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.2,26.0,1.0
Notre-Dame-du-Rosaire,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
Portland - Deering Oaks,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
Curacao,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
Auclair,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.6,15.0,1.0
EDMUNDSTON QUEEN ST.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,13.2,53.0,2.0
ST ANDREWS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Sipayik,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
FREDERICTON-NEEDHAM ST.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.6,56.0,2.0
SAINT JOHN WEST,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.9,25.0,1.0
CASTLE ST. SAINT JO,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.5,15.0,1.0
FOREST HILLS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
BATHURST,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.8,16.0,1.0
Miramichi,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.8,41.0,1.0
AYLESFORD MOUNTAIN,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.6,15.0,1.0
MONCTON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,13.7,54.0,2.0
KENTVILLE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.2,18.0,1.0
WELLINGTON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
