datetime,parameter,concentration,AQI,AQI cat,station_name
2022-12-25T16:00,PM2.5,4.4,18,1,Aéroport de Montréal 1
2022-12-25T16:00,PM2.5,6.0,25,1,Duncan
2022-12-25T16:00,PM2.5,4.8,20,1,Terrebonne - Parc Vaillant
2022-12-25T16:00,PM2.5,5.0,21,1,Caserne 17
2022-12-25T16:00,PM2.5,8.6,36,1,Eisenhower Park
2022-12-25T16:00,PM2.5,5.4,23,1,York-Roberval
2022-12-25T16:00,PM2.5,4.4,18,1,Rivière-des-Prairies
2022-12-25T16:00,PM2.5,3.8,16,1,Molson
2022-12-25T16:00,PM2.5,4.7,20,1,St-Dominique
2022-12-25T16:00,PM2.5,4.2,18,1,Saint-Jean-Baptiste
2022-12-25T16:00,PM2.5,5.3,22,1,Longueuil
2022-12-25T16:00,PM2.5,4.8,20,1,Brossard - Parc Sorbonne
2022-12-25T16:00,PM2.5,7.2,30,1,Saint-Simon
2022-12-25T16:00,PM2.5,7.3,30,1,Danbury
2022-12-25T16:00,PM10,12.0,11,1,Danbury
2022-12-25T16:00,PM2.5,6.8,28,1,Saint-Jean-sur-Richelieu - L'Acadie
2022-12-25T16:00,PM2.5,5.9,25,1,Cornwall
2022-12-25T16:00,PM10,10.0,9,1,Cornwall
2022-12-25T16:00,PM2.5,5.4,23,1,Bennington
2022-12-25T16:00,PM2.5,7.4,31,1,PittsfieldES
2022-12-25T16:00,PM2.5,6.1,25,1,Burlington
2022-12-25T16:00,PM2.5,8.5,35,1,Bridgeport
2022-12-25T16:00,PM2.5,9.5,40,1,Holtsville
2022-12-25T16:00,PM2.5,7.1,30,1,Waterbury
2022-12-25T16:00,PM2.5,5.9,25,1,RUTLAND
2022-12-25T16:00,PM2.5,7.9,33,1,New Haven
2022-12-25T16:00,PM10,13.0,12,1,New Haven
2022-12-25T16:00,PM2.5,13.1,53,2,Charette
2022-12-25T16:00,PM2.5,4.9,20,1,Underhill
2022-12-25T16:00,PM2.5,6.2,26,1,Rés. Faun. Ashuapmushuan - Pémonka
2022-12-25T16:00,PM2.5,5.6,23,1,Shawinigan - Saint-Marc
2022-12-25T16:00,PM2.5,6.3,26,1,Granby - Parc Poitevin
2022-12-25T16:00,PM2.5,8.0,33,1,Hartford
2022-12-25T16:00,PM10,23.0,21,1,Hartford
2022-12-25T16:00,PM2.5,5.6,23,1,Saint-Zéphirin-de-Courval
2022-12-25T16:00,PM2.5,6.6,28,1,East Hartford
2022-12-25T16:00,PM10,12.0,11,1,East Hartford
2022-12-25T16:00,PM2.5,6.6,28,1,Greenfield
2022-12-25T16:00,PM2.5,9.2,38,1,SPRINGFIELDSP
2022-12-25T16:00,PM2.5,6.0,25,1,CHICOPEE
2022-12-25T16:00,PM2.5,6.2,26,1,Drummondville - Stade Jacques-Desautels
2022-12-25T16:00,PM2.5,3.6,15,1,Bécancour
2022-12-25T16:00,PM2.5,14.6,56,2,WARE
2022-12-25T16:00,PM2.5,5.8,24,1,Lebanon
2022-12-25T16:00,PM2.5,4.4,18,1,Keene
2022-12-25T16:00,PM2.5,6.5,27,1,Groton
2022-12-25T16:00,PM10,12.0,11,1,Groton
2022-12-25T16:00,PM2.5,5.2,22,1,Tingwick
2022-12-25T16:00,PM2.5,5.5,23,1,Miller State Park
2022-12-25T16:00,PM10,9.0,8,1,Miller State Park
2022-12-25T16:00,PM2.5,5.6,23,1,Worcester
2022-12-25T16:00,PM2.5,9.4,39,1,W Greenwich
2022-12-25T16:00,PM2.5,5.6,23,1,Laconia
2022-12-25T16:00,PM2.5,9.5,40,1,Near Road
2022-12-25T16:00,PM2.5,8.5,35,1,Narragansett
2022-12-25T16:00,PM2.5,9.0,38,1,CCRI Providence
2022-12-25T16:00,PM2.5,6.5,27,1,Londonderry - Moose Hill
2022-12-25T16:00,PM10,11.0,10,1,Londonderry - Moose Hill
2022-12-25T16:00,PM2.5,4.6,19,1,E Providence
2022-12-25T16:00,PM2.5,6.3,26,1,ChelmsfordNR
2022-12-25T16:00,PM2.5,5.4,23,1,Québec - Charlesbourg
2022-12-25T16:00,PM2.5,4.8,20,1,La Patrie - Ditton
2022-12-25T16:00,PM2.5,5.3,22,1,Québec - Vieux-Limoilou
2022-12-25T16:00,PM2.5,4.8,20,1,Saguenay - Parc Powell
2022-12-25T16:00,PM2.5,6.1,25,1,Fall River
2022-12-25T16:00,PM2.5,5.5,23,1,Lévis - Parc Georges Maranda
2022-12-25T16:00,PM2.5,12.3,51,2,Haverhill
2022-12-25T16:00,PM2.5,7.3,30,1,BOSTON-KENMORE
2022-12-25T16:00,PM2.5,7.0,29,1,Boston - Roxbury
2022-12-25T16:00,PM10,18.0,17,1,Boston - Roxbury
2022-12-25T16:00,PM2.5,7.8,33,1,Boston-Von Hillern
2022-12-25T16:00,PM2.5,6.9,29,1,Chelsea HP
2022-12-25T16:00,PM2.5,11.7,49,1,Brockton
2022-12-25T16:00,PM2.5,6.6,28,1,LYNN
2022-12-25T16:00,PM2.5,6.9,29,1,WeymouthFR
2022-12-25T16:00,PM2.5,6.9,29,1,Portsmouth
2022-12-25T16:00,PM10,13.0,12,1,Portsmouth
2022-12-25T16:00,PM2.5,5.8,24,1,Rumford
2022-12-25T16:00,PM2.5,5.3,22,1,Notre-Dame-du-Rosaire
2022-12-25T16:00,PM2.5,5.3,22,1,Lewiston
2022-12-25T16:00,PM2.5,8.4,35,1,Curacao
2022-12-25T16:00,PM2.5,4.4,18,1,Auclair
2022-12-25T16:00,PM2.5,4.3,18,1,EDMUNDSTON QUEEN ST.
2022-12-25T16:00,PM10,18.0,17,1,Presque Isle Riverside
2022-12-25T16:00,PM2.5,3.1,13,1,Presque Isle Riverside
2022-12-25T16:00,PM2.5,4.9,20,1,ST ANDREWS
2022-12-25T16:00,PM2.5,6.0,25,1,FREDERICTON-NEEDHAM ST.
2022-12-25T16:00,PM2.5,5.1,21,1,SAINT JOHN WEST
2022-12-25T16:00,PM2.5,5.6,23,1,CASTLE ST. SAINT JO
2022-12-25T16:00,PM2.5,5.5,23,1,FOREST HILLS
2022-12-25T16:00,PM2.5,7.2,30,1,BATHURST
2022-12-25T16:00,PM2.5,5.4,23,1,Miramichi
2022-12-25T16:00,PM2.5,4.0,17,1,AYLESFORD MOUNTAIN
2022-12-25T16:00,PM2.5,5.5,23,1,MONCTON
2022-12-25T16:00,PM2.5,4.5,19,1,KENTVILLE
2022-12-25T16:00,PM2.5,4.6,19,1,WELLINGTON
2022-12-25T17:00,PM2.5,1.6,7,1,Plummer CDA Tribe
2022-12-25T17:00,PM10,9.0,8,1,Ft McD Yuma Frank-AZ
