Research Farm,2022-12-29T02:00,9.0,8.0,1.0,,,
WWTP BAM,2022-12-29T02:00,11.0,10.0,1.0,,,
Glenpool,2022-12-29T02:00,17.0,16.0,1.0,5.5,23.0,1.0
Tulsa,2022-12-29T02:00,26.0,24.0,1.0,6.6,28.0,1.0
NCORE,2022-12-29T02:00,18.0,17.0,1.0,5.7,24.0,1.0
NCORE,2022-12-29T02:00,18.0,17.0,1.0,3.5,15.0,1.0
NCORE,2022-12-29T02:00,9.0,8.0,1.0,5.7,24.0,1.0
NCORE,2022-12-29T02:00,9.0,8.0,1.0,3.5,15.0,1.0
McAlester,2022-12-29T02:00,14.0,13.0,1.0,6.7,28.0,1.0
KNI-Topeka,2022-12-29T02:00,23.0,21.0,1.0,6.7,28.0,1.0
Union,2022-12-29T02:00,20.0,19.0,1.0,8.9,37.0,1.0
Chanute,2022-12-29T02:00,28.0,26.0,1.0,10.4,43.0,1.0
St. Joseph,2022-12-29T02:00,39.0,36.0,1.0,8.0,33.0,1.0
Heritage Park,2022-12-29T02:00,22.0,20.0,1.0,8.1,34.0,1.0
STILWELL CASTNET & NCORE,2022-12-29T02:00,16.0,15.0,1.0,10.5,44.0,1.0
Troost,2022-12-29T02:00,25.0,23.0,1.0,8.3,35.0,1.0
Front Street,2022-12-29T02:00,26.0,24.0,1.0,,,
Carthage,2022-12-29T02:00,20.0,19.0,1.0,10.4,43.0,1.0
Hillcrest HS,2022-12-29T02:00,29.0,27.0,1.0,6.2,26.0,1.0
Minneapolis-Pacific St,2022-12-29T02:00,15.0,14.0,1.0,,,
Minneapolis-Lowry Ave,2022-12-29T02:00,12.0,11.0,1.0,,,
Minneapolis - Bottineau/Marshall Terrace,2022-12-29T02:00,18.0,17.0,1.0,,,
Blaine,2022-12-29T02:00,10.0,9.0,1.0,,,
St. Paul - Downtown,2022-12-29T02:00,11.0,10.0,1.0,,,
Mark Twain SP,2022-12-29T02:00,13.0,12.0,1.0,,,
Eau Claire,2022-12-29T02:00,14.0,13.0,1.0,10.1,42.0,1.0
Buffalo,2022-12-29T02:00,23.0,21.0,1.0,8.9,37.0,1.0
Arnold West,2022-12-29T02:00,11.0,10.0,1.0,4.9,20.0,1.0
Blair Street,2022-12-29T02:00,16.0,15.0,1.0,3.7,15.0,1.0
Branch Street,2022-12-29T02:00,23.0,21.0,1.0,3.8,16.0,1.0
Jackson NCORE,2022-12-29T02:00,13.0,12.0,1.0,7.0,29.0,1.0
Devils Lake,2022-12-29T02:00,15.0,14.0,1.0,11.1,46.0,1.0
Madison University Ave,2022-12-29T02:00,17.0,16.0,1.0,12.6,52.0,2.0
Horicon Wildlife Area,2022-12-29T02:00,14.0,13.0,1.0,9.7,40.0,1.0
WAUKESHA - CLEVELAND AVE,2022-12-29T02:00,15.0,14.0,1.0,9.8,41.0,1.0
MILWAUKEE COLLEGE AVE.-NR,2022-12-29T02:00,21.0,19.0,1.0,10.9,45.0,1.0
Evansville-Buena Vista,2022-12-29T02:00,15.0,14.0,1.0,9.7,40.0,1.0
Gary-IITRI,2022-12-29T02:00,20.0,19.0,1.0,,,
Ellyson Industrial Park,2022-12-29T02:00,19.0,18.0,1.0,8.4,35.0,1.0
Portage-Hwy 12,2022-12-29T02:00,17.0,16.0,1.0,,,
WYLAM,2022-12-29T02:00,14.0,13.0,1.0,10.3,43.0,1.0
NO. BHAM,2022-12-29T02:00,20.0,19.0,1.0,11.0,46.0,1.0
Shuttlesworth,2022-12-29T02:00,11.0,10.0,1.0,10.4,43.0,1.0
Indpls-Washington Park,2022-12-29T02:00,20.0,19.0,1.0,12.0,50.0,1.0
WATSON,2022-12-29T02:00,42.0,39.0,1.0,8.8,37.0,1.0
JENISON,2022-12-29T02:00,18.0,17.0,1.0,12.5,52.0,2.0
Algonquin Parkway,2022-12-29T02:00,23.0,21.0,1.0,8.4,35.0,1.0
Near Road,2022-12-29T02:00,30.0,28.0,1.0,10.8,45.0,1.0
Near Road,2022-12-29T02:00,30.0,28.0,1.0,5.2,22.0,1.0
Near Road,2022-12-29T02:00,30.0,28.0,1.0,12.9,53.0,2.0
GRAND RAPIDS,2022-12-29T02:00,22.0,20.0,1.0,16.0,59.0,2.0
Cannons Lane,2022-12-29T02:00,16.0,15.0,1.0,7.2,30.0,1.0
Carrithers Middle School,2022-12-29T02:00,13.0,12.0,1.0,7.1,30.0,1.0
Rossville-Williams St,2022-12-29T02:00,49.0,45.0,1.0,26.9,82.0,2.0
Columbus Airport,2022-12-29T02:00,18.0,17.0,1.0,11.9,50.0,1.0
Taft NCore,2022-12-29T02:00,17.0,16.0,1.0,9.1,38.0,1.0
South DeKalb,2022-12-29T02:00,22.0,20.0,1.0,16.8,61.0,2.0
Gwinnett Tech,2022-12-29T02:00,24.0,22.0,1.0,16.4,60.0,2.0
Gainesville,2022-12-29T02:00,40.0,37.0,1.0,26.5,81.0,2.0
Warner Robins,2022-12-29T02:00,16.0,15.0,1.0,9.8,41.0,1.0
Macon Forestry,2022-12-29T02:00,14.0,13.0,1.0,8.7,36.0,1.0
DEARBORN,2022-12-29T02:00,12.0,11.0,1.0,16.8,61.0,2.0
Sandersville,2022-12-29T02:00,65.0,56.0,2.0,42.1,117.0,3.0
Paw Park,2022-12-29T02:00,12.0,11.0,1.0,,,
DAVIS ISLAND,2022-12-29T02:00,37.0,34.0,1.0,,,
Greenville-ESC,2022-12-29T02:00,38.0,35.0,1.0,27.3,83.0,2.0
GARDINIER,2022-12-29T02:00,39.0,36.0,1.0,,,
Augusta,2022-12-29T02:00,32.0,30.0,1.0,23.1,74.0,2.0
Fl. Baptist Children's Home,2022-12-29T02:00,17.0,16.0,1.0,5.8,24.0,1.0
GT Craig NCore,2022-12-29T02:00,20.0,19.0,1.0,,,
Palatka,2022-12-29T02:00,20.0,19.0,1.0,,,
Kooker Park,2022-12-29T02:00,22.0,20.0,1.0,14.1,55.0,2.0
Mandarin,2022-12-29T02:00,17.0,16.0,1.0,10.7,45.0,1.0
Brunswick,2022-12-29T02:00,14.0,13.0,1.0,8.6,36.0,1.0
Seminole Community College (AG COMP),2022-12-29T02:00,13.0,12.0,1.0,5.2,22.0,1.0
Savannah L&A,2022-12-29T02:00,25.0,23.0,1.0,8.4,35.0,1.0
Cayce City Hall,2022-12-29T02:00,23.0,21.0,1.0,,,
Blind Services; 1185-A Dunn Ave,2022-12-29T02:00,16.0,15.0,1.0,7.8,33.0,1.0
Ramblewood Park,2022-12-29T02:00,29.0,27.0,1.0,,,
